articleId,blockIndex,blockType,rawText,cleanText,htmlFragment,sourceSelector,parseConfidence
5171749,15,paragraph,[본 기사는 매일경제 Citylife 제1015호(26.01.27) 기사입니다],[본 기사는 매일경제 Citylife 제1015호(26.01.27) 기사입니다],,text_run(br_separated),0.6
5171749,16,byline,글 박윤선(기업커뮤니케이션&컨설팅그룹 네오메디아 대표) 사진 각 브랜드,글 박윤선(기업커뮤니케이션&컨설팅그룹 네오메디아 대표) 사진 각 브랜드,,b_tag_or_tail_regex (see author metadata),0.8
5171735,0,paragraph,"국가데이터처에 따르면 2024년 한국인의 기대수명은 83.7세다. 그중 유병 기간을 뺀 기대수명, 즉 건강수명은 65.5세다. 늙고 아픈 채로 18년을 사는 셈이다. 유병 기간을 줄이려면 세포를 젊고 건강하게 관리해 노화를 늦추어야 한다.","국가데이터처에 따르면 2024년 한국인의 기대수명은 83.7세다. 그중 유병 기간을 뺀 기대수명, 즉 건강수명은 65.5세다. 늙고 아픈 채로 18년을 사는 셈이다. 유병 기간을 줄이려면 세포를 젊고 건강하게 관리해 노화를 늦추어야 한다.",,text_run(br_separated),0.6
5171735,1,table,↑ (일러스트 프리픽),↑ (일러스트 프리픽),"<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""margin:0 auto; clear:both; max-width: 100%"" width=""500""><tbody><tr><td align=""center"" style=""padding:10px 0 5px 0;""><img alt=""(일러스트 프리픽)"" border=""0"" class=""lazy"" data-src=""//img.mbn.co.kr/filewww/news/other/2026/01/27/111101001610.jpg"" src=""//img.mbn.co.kr/newmbn/white.PNG"" width=""500""/></td></tr><tr><td style=""padding-bottom:10px; color:#666; line-height:17px; font-size:12px; font-family:'돋움';"">↑ (일러스트 프리픽)</td></tr></tbody></table>",table,0.6
5171735,2,heading,"노화 속도, 선택할 수 있다","노화 속도, 선택할 수 있다","<strong><div style=""border-top: 4px solid #ed6d01;border-bottom: 1px solid #ed6d01;font-size: 18px;padding: 10px 0;margin:30px 0;"">노화 속도, 선택할 수 있다</div></strong>",style*=border-top (heuristic),0.7
5171735,3,paragraph,"노화 속도는 사람마다 다른데, 유전의 영향은 30%인 반면 식습관, 운동, 스트레스 관리 같은 생활 습관의 지분은 70%에 이른다. 어떻게 생활하느냐에 따라 노화 속도를 스스로 조절할 수 있다는 말이기도 하다. 특히 주목받는 것이 ‘오토파지(Autophagy)’다. 오토파지는 몸속 세포가 수명을 다한 단백질과 기능이 떨어지고 변성된 소기관을 분해해 영양분을 재흡수하는 자가 포식 시스템이다. 이를 통해 세포는 생존에 필요한 에너지를 만들고 새로운 세포 소기관을 만든다. 따라서 오토파지를 활성화하면 깨끗하고 건강한 세포로 몸을 채울 수 있다. 노화 속도도 당연히 느려진다.","노화 속도는 사람마다 다른데, 유전의 영향은 30%인 반면 식습관, 운동, 스트레스 관리 같은 생활 습관의 지분은 70%에 이른다. 어떻게 생활하느냐에 따라 노화 속도를 스스로 조절할 수 있다는 말이기도 하다. 특히 주목받는 것이 ‘오토파지(Autophagy)’다. 오토파지는 몸속 세포가 수명을 다한 단백질과 기능이 떨어지고 변성된 소기관을 분해해 영양분을 재흡수하는 자가 포식 시스템이다. 이를 통해 세포는 생존에 필요한 에너지를 만들고 새로운 세포 소기관을 만든다. 따라서 오토파지를 활성화하면 깨끗하고 건강한 세포로 몸을 채울 수 있다. 노화 속도도 당연히 느려진다.",,text_run(br_separated),0.6
5171735,4,paragraph,"오토파지는 질병에 걸릴 확률도 낮춘다. 세포가 자가 포식을 통해 질병 유발 원인을 제거하고 정상 기능을 회복하는 것이다. 예를 들어 비정상 단백질이 축적되어 생기는 알츠하이머나 파킨슨, 손상된 세포의 과성장에 따른 암, 당뇨와 비만 등의 대사성 질환 치료에도 중요한 역할을 한다. 이런 이유로 오토파지 메커니즘을 활용한 질병 치료제 연구가 활발히 진행 중이다.","오토파지는 질병에 걸릴 확률도 낮춘다. 세포가 자가 포식을 통해 질병 유발 원인을 제거하고 정상 기능을 회복하는 것이다. 예를 들어 비정상 단백질이 축적되어 생기는 알츠하이머나 파킨슨, 손상된 세포의 과성장에 따른 암, 당뇨와 비만 등의 대사성 질환 치료에도 중요한 역할을 한다. 이런 이유로 오토파지 메커니즘을 활용한 질병 치료제 연구가 활발히 진행 중이다.",,text_run(br_separated),0.6
5171735,5,heading,세포의 배고픔과 스트레스 자극해야,세포의 배고픔과 스트레스 자극해야,"<strong><div style=""border-top: 4px solid #ed6d01;border-bottom: 1px solid #ed6d01;font-size: 18px;padding: 10px 0;margin:30px 0;"">세포의 배고픔과 스트레스 자극해야</div></strong>",style*=border-top (heuristic),0.7
5171735,6,table,↑ (일러스트 프리픽),↑ (일러스트 프리픽),"<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""margin:0 auto; clear:both; max-width: 100%"" width=""500""><tbody><tr><td align=""center"" style=""padding:10px 0 5px 0;""><img alt=""(일러스트 프리픽)"" border=""0"" class=""lazy"" data-src=""//img.mbn.co.kr/filewww/news/other/2026/01/27/071620712107.jpg"" src=""//img.mbn.co.kr/newmbn/white.PNG"" width=""500""/></td></tr><tr><td style=""padding-bottom:10px; color:#666; line-height:17px; font-size:12px; font-family:'돋움';"">↑ (일러스트 프리픽)</td></tr></tbody></table>",table,0.6
5171735,7,paragraph,"생활 속에서는 어떻게 오토파지를 깨울 수 있을까. 가장 중요한 전제는 세포의 ‘배고픔’과 ‘스트레스’를 자극하는 것이다. 다시 말해, 세포가 필요로 하는 에너지보다 적은 양의 영양분을 공급해야 세포가 생존 위기를 느끼고 부족분을 채우기 위해 내부의 불필요한 성분을 분해하기 시작한다.","생활 속에서는 어떻게 오토파지를 깨울 수 있을까. 가장 중요한 전제는 세포의 ‘배고픔’과 ‘스트레스’를 자극하는 것이다. 다시 말해, 세포가 필요로 하는 에너지보다 적은 양의 영양분을 공급해야 세포가 생존 위기를 느끼고 부족분을 채우기 위해 내부의 불필요한 성분을 분해하기 시작한다.",,text_run(br_separated),0.6
5171735,8,paragraph,"그 방법론으로 먼저 ‘소식’이 있다. 음식물 섭취량을 평소보다 적게 제한해 세포가 영양 결핍에 따른 스트레스를 느끼도록 하는 것이다. 소식이 어느 정도 익숙해지면 때때로 ‘간헐적 단식’을 시도해 봄직하다. 간헐적 단식의 경우 단식이 12시간을 지나면서부터 오토파지가 활성화되기 시작하고, 공복이 16시간 이상 지속되면 본격적으로 활동한다고 알려져 있다.","그 방법론으로 먼저 ‘소식’이 있다. 음식물 섭취량을 평소보다 적게 제한해 세포가 영양 결핍에 따른 스트레스를 느끼도록 하는 것이다. 소식이 어느 정도 익숙해지면 때때로 ‘간헐적 단식’을 시도해 봄직하다. 간헐적 단식의 경우 단식이 12시간을 지나면서부터 오토파지가 활성화되기 시작하고, 공복이 16시간 이상 지속되면 본격적으로 활동한다고 알려져 있다.",,text_run(br_separated),0.6
5171735,9,paragraph,"‘운동’ 역시 오토파지를 자극한다. 운동은 세포의 에너지 고갈을 유도해 허기와 스트레스를 불러오고, 이 때문에 세포는 항상성을 유지하기","‘운동’ 역시 오토파지를 자극한다. 운동은 세포의 에너지 고갈을 유도해 허기와 스트레스를 불러오고, 이 때문에 세포는 항상성을 유지하기",,text_run(br_separated),0.6
5171735,10,paragraph,"위해 오토파지 상태에 돌입한다. 다만 간헐적 단식 중이라면 과도한 운동은 근 손실을 유발할 수 있으니, 매일 30분 이내의 저·중강도 유산소 운동을 꾸준히 하면서 주 2~3회 정도 격일로 근육 운동을 병행하면 좋다.","위해 오토파지 상태에 돌입한다. 다만 간헐적 단식 중이라면 과도한 운동은 근 손실을 유발할 수 있으니, 매일 30분 이내의 저·중강도 유산소 운동을 꾸준히 하면서 주 2~3회 정도 격일로 근육 운동을 병행하면 좋다.",,text_run(br_separated),0.6
5171735,11,paragraph,[ 송이령(프리랜서) 프리픽],[ 송이령(프리랜서) 프리픽],,text_run(br_separated),0.6
5171735,12,paragraph,[본 기사는 매일경제 Citylife 제1015호(26.01.27) 기사입니다],[본 기사는 매일경제 Citylife 제1015호(26.01.27) 기사입니다],,text_run(br_separated),0.6
5171735,13,byline,글 송이령(프리랜서) 일러스트 프리픽,글 송이령(프리랜서) 일러스트 프리픽,,b_tag_or_tail_regex (see author metadata),0.8
5171442,0,paragraph,"한 달 전쯤 모처에서 심리 관련 특강을 요청해왔다. 취지나 일정 모두 괜찮아 수락하고 준비를 해왔다. 그리고 다가온 당일. 강의는 오후 2시에 서울에서 진행되는 터라, 오전 일정만 마치고 부지런히 고속도로를 탔다. 그 뒤 내겐 무슨 일이 생겼을까.","한 달 전쯤 모처에서 심리 관련 특강을 요청해왔다. 취지나 일정 모두 괜찮아 수락하고 준비를 해왔다. 그리고 다가온 당일. 강의는 오후 2시에 서울에서 진행되는 터라, 오전 일정만 마치고 부지런히 고속도로를 탔다. 그 뒤 내겐 무슨 일이 생겼을까.",,text_run(br_separated),0.6
5171442,1,table,↑ (일러스트 프리픽),↑ (일러스트 프리픽),"<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""margin:0 auto; clear:both; max-width: 100%"" width=""500""><tbody><tr><td align=""center"" style=""padding:10px 0 5px 0;""><img alt=""(일러스트 프리픽)"" border=""0"" class=""lazy"" data-src=""//img.mbn.co.kr/filewww/news/other/2026/01/26/600222200002.jpg"" src=""//img.mbn.co.kr/newmbn/white.PNG"" width=""500""/></td></tr><tr><td style=""padding-bottom:10px; color:#666; line-height:17px; font-size:12px; font-family:'돋움';"">↑ (일러스트 프리픽)</td></tr></tbody></table>",table,0.6
5171442,2,paragraph,"여유롭게 도착한 강의장 앞에서 담당자에게 전화했다. 그런데 수화기 너머 들려오는 담당자의 반응이 뭔가 싸하다. 반가워하며 마중 나오려는 듯한 기색도 아니었다. 그리곤 들려오는 말. “작가님… 저희 내일인데요?” 헉. 그제야 강의장 옆에 불어 있는 강의 안내 포스터가 눈에 들어온다. 적혀 있는 날짜는 명백히 다음날 2시. 순간 멘붕에 빠져 실성한 듯 웃음만 흘리는 필자에게 담당자가 말을 건네온다. “바쁘시면 그럴 수 있죠, 작가님만이 아니라 종종 그런 강사님들 있으세요~”","여유롭게 도착한 강의장 앞에서 담당자에게 전화했다. 그런데 수화기 너머 들려오는 담당자의 반응이 뭔가 싸하다. 반가워하며 마중 나오려는 듯한 기색도 아니었다. 그리곤 들려오는 말. “작가님… 저희 내일인데요?” 헉. 그제야 강의장 옆에 불어 있는 강의 안내 포스터가 눈에 들어온다. 적혀 있는 날짜는 명백히 다음날 2시. 순간 멘붕에 빠져 실성한 듯 웃음만 흘리는 필자에게 담당자가 말을 건네온다. “바쁘시면 그럴 수 있죠, 작가님만이 아니라 종종 그런 강사님들 있으세요~”",,text_run(br_separated),0.6
5171442,3,paragraph,"내일 다시 뵙겠노라, 인사를 나누고 돌아오는 길에 필자는 이 모든 사태에 소위 ‘현타’가 오면서 자책이 시작됐다. 애초 날짜를 잘못 기록한 자신에 대한 원망, 그때부터 철석같이 모든 일정을 세팅한 어리석음에 대한 분노, 다음 날 오후 일정을 다시 조정해야 하는 것은 물론, 왕복 3시간의 이동까지 반복해야 하는 수고로움에 대한 짜증은 덤이었다.","내일 다시 뵙겠노라, 인사를 나누고 돌아오는 길에 필자는 이 모든 사태에 소위 ‘현타’가 오면서 자책이 시작됐다. 애초 날짜를 잘못 기록한 자신에 대한 원망, 그때부터 철석같이 모든 일정을 세팅한 어리석음에 대한 분노, 다음 날 오후 일정을 다시 조정해야 하는 것은 물론, 왕복 3시간의 이동까지 반복해야 하는 수고로움에 대한 짜증은 덤이었다.",,text_run(br_separated),0.6
5171442,4,paragraph,"집에 와서도 한참을 ‘어떻게 그런 실수를 하냐’, ‘내가 하는 일이 늘 그렇지 뭐. 덤벙대기나 하고 말이야!’, ‘세상에 누가 이런 실수를 하겠냐!’ 등등 원색적인, 더 나아가 파국적인 자기 비난을 계속하고 있을 때, 남편의 한마디가 귀에 들어왔다. “그래도 다행이다. 강의 전날이었으니 망정이지, 다음날이 아니었던 게 어디야~” 세상에! 그건 돌이킬 수도 없는 펑크 아니던가? 순간 오싹해지면서 살짝 진정되는 게 느껴졌다.","집에 와서도 한참을 ‘어떻게 그런 실수를 하냐’, ‘내가 하는 일이 늘 그렇지 뭐. 덤벙대기나 하고 말이야!’, ‘세상에 누가 이런 실수를 하겠냐!’ 등등 원색적인, 더 나아가 파국적인 자기 비난을 계속하고 있을 때, 남편의 한마디가 귀에 들어왔다. “그래도 다행이다. 강의 전날이었으니 망정이지, 다음날이 아니었던 게 어디야~” 세상에! 그건 돌이킬 수도 없는 펑크 아니던가? 순간 오싹해지면서 살짝 진정되는 게 느껴졌다.",,text_run(br_separated),0.6
5171442,5,paragraph,"그리고 그 뒤 지인들에게 들은 위로의 말들이다. “난 강의를 11시부터 해야 하는데 늦잠 자서 12시에 간 적도 있어”, “전 왕복 티켓을 끊었는데 막상 돌아오는 날 표가 없어 못 올라온 적 있거든요? 알고 보니 제가 돌아오는 날짜를 잘못 입력해 이미 사용 처리가 된 거였잖아요~”","그리고 그 뒤 지인들에게 들은 위로의 말들이다. “난 강의를 11시부터 해야 하는데 늦잠 자서 12시에 간 적도 있어”, “전 왕복 티켓을 끊었는데 막상 돌아오는 날 표가 없어 못 올라온 적 있거든요? 알고 보니 제가 돌아오는 날짜를 잘못 입력해 이미 사용 처리가 된 거였잖아요~”",,text_run(br_separated),0.6
5171442,6,heading,타인 대하듯 나에게도 조금 더 너그러워지자,타인 대하듯 나에게도 조금 더 너그러워지자,"<strong><div style=""border-top: 4px solid #ed6d01;border-bottom: 1px solid #ed6d01;font-size: 18px;padding: 10px 0;margin:30px 0;"">타인 대하듯 나에게도 조금 더 너그러워지자</div></strong>",style*=border-top (heuristic),0.7
5171442,7,paragraph,"다른 사람의 실수나 실패에 대해, 우리는 보통 어떻게 받아들이는가? 대체로는 ‘괜찮다’, ‘그럴 수도 있지’, ‘더 큰 일 아닌 게 어디야~ 그만하길 다행이지’ 이렇게 대할 것이다. 이는 남의 인생이라고 그냥 쉽게 말하는 것이 아니다. 정말 그렇게 여겨져 하는 말들이다.","다른 사람의 실수나 실패에 대해, 우리는 보통 어떻게 받아들이는가? 대체로는 ‘괜찮다’, ‘그럴 수도 있지’, ‘더 큰 일 아닌 게 어디야~ 그만하길 다행이지’ 이렇게 대할 것이다. 이는 남의 인생이라고 그냥 쉽게 말하는 것이 아니다. 정말 그렇게 여겨져 하는 말들이다.",,text_run(br_separated),0.6
5171442,8,paragraph,"그런데 유사한 상황이 자신에게 펼쳐지면 어떤가? 타인에게 보내는 이해와 관대함은 온데간데없이 비난과 자책을 일삼는다. 필자가 그랬듯 ‘항상’, ‘늘’, ‘원래’ 등등을 동원해 아예 자신의 성격과 인생 전체를 부정하기 일쑤다. 바로 내 일이니까, 그래서 비합리적인 걸 알면서도 자기 자신 만큼은 모나지 않고 실수하지 않았으면 하는 완벽주의로 인색함을 견고히 하는 것이다. 자신을 너무 사랑해 ‘해피엔딩’을 바라다보니, 결과적으론 자신을 더 미워하는 ‘새드엔딩’을 맞이하는 아이러니인 셈이다.","그런데 유사한 상황이 자신에게 펼쳐지면 어떤가? 타인에게 보내는 이해와 관대함은 온데간데없이 비난과 자책을 일삼는다. 필자가 그랬듯 ‘항상’, ‘늘’, ‘원래’ 등등을 동원해 아예 자신의 성격과 인생 전체를 부정하기 일쑤다. 바로 내 일이니까, 그래서 비합리적인 걸 알면서도 자기 자신 만큼은 모나지 않고 실수하지 않았으면 하는 완벽주의로 인색함을 견고히 하는 것이다. 자신을 너무 사랑해 ‘해피엔딩’을 바라다보니, 결과적으론 자신을 더 미워하는 ‘새드엔딩’을 맞이하는 아이러니인 셈이다.",,text_run(br_separated),0.6
5171442,9,paragraph,"우리 모두, 새해에는 여러 다짐도 좋지만","우리 모두, 새해에는 여러 다짐도 좋지만",,text_run(br_separated),0.6
5171442,10,paragraph,타인 대하듯 자기 자신에게도 조금은 너그럽고 살짝 더 관대한 한 해가 될 것을 다짐해보면 어떨까? 이참에 필자도 그날의 나에게 ‘오가느라 애썼다’라고 한 번 더 토닥여본다.,타인 대하듯 자기 자신에게도 조금은 너그럽고 살짝 더 관대한 한 해가 될 것을 다짐해보면 어떨까? 이참에 필자도 그날의 나에게 ‘오가느라 애썼다’라고 한 번 더 토닥여본다.,,text_run(br_separated),0.6
5171442,11,paragraph,"[ 변시영(상담심리전문가(Ph.D), 『참 괜찮은 나』 외 다수 저서) 프리픽]","[ 변시영(상담심리전문가(Ph.D), 『참 괜찮은 나』 외 다수 저서) 프리픽]",,text_run(br_separated),0.6
5171442,12,paragraph,[본 기사는 매일경제 Citylife 제1015호(26.01.27) 기사입니다],[본 기사는 매일경제 Citylife 제1015호(26.01.27) 기사입니다],,text_run(br_separated),0.6
5171442,13,byline,"글 변시영(상담심리전문가(Ph.D), 『참 괜찮은 나』 외 다수 저서) 일러스트 프리픽","글 변시영(상담심리전문가(Ph.D), 『참 괜찮은 나』 외 다수 저서) 일러스트 프리픽",,b_tag_or_tail_regex (see author metadata),0.8
5171436,0,paragraph,매서운 추위 속에서도 체온을 유지하며 생명력을 불어넣어 줄 겨울 보양식은 그 자체로 든든한 위로가 된다. 입안 가득 퍼지는 진한 육수의 온기부터 기력을 보강하는 귀한 식재료의 힘까지. 겨울의 정점에서 몸과 마음을 든든하게 채워줄 미식을 소개한다.,매서운 추위 속에서도 체온을 유지하며 생명력을 불어넣어 줄 겨울 보양식은 그 자체로 든든한 위로가 된다. 입안 가득 퍼지는 진한 육수의 온기부터 기력을 보강하는 귀한 식재료의 힘까지. 겨울의 정점에서 몸과 마음을 든든하게 채워줄 미식을 소개한다.,,text_run(br_separated),0.6
5171436,1,heading,판교장어타운 #판교 장어 전문점 #구이부터 탕까지,판교장어타운 #판교 장어 전문점 #구이부터 탕까지,"<strong><div style=""border-top: 4px solid #ed6d01;border-bottom: 1px solid #ed6d01;font-size: 18px;padding: 10px 0;margin:30px 0;"">판교장어타운<br/>#판교 장어 전문점 #구이부터 탕까지</div></strong>",style*=border-top (heuristic),0.7
5171436,2,image,//img.mbn.co.kr/filewww/news/other/2026/01/26/402041106626.jpg,//img.mbn.co.kr/filewww/news/other/2026/01/26/402041106626.jpg,"<img alt="""" border=""0"" class=""lazy"" data-src=""//img.mbn.co.kr/filewww/news/other/2026/01/26/402041106626.jpg"" src=""//img.mbn.co.kr/newmbn/white.PNG"" width=""500""/>",img,0.9
5171436,3,paragraph,판교역 인근 판교타워 3층 ‘판교장어타운’은 깔끔하고 세련된 장어 전문점으로 문을 열고 들어서면 감각적 인테리어와 통창 너머로 펼쳐지는 풍경이 눈길을 사로잡는 곳이다. 쾌적한 내부 환경에 가족 모임이나 비즈니스 식사를 위한 독립된 룸이 있어 조용하고 편안한 식사를 원하는 이들에게 안성맞춤이다.,판교역 인근 판교타워 3층 ‘판교장어타운’은 깔끔하고 세련된 장어 전문점으로 문을 열고 들어서면 감각적 인테리어와 통창 너머로 펼쳐지는 풍경이 눈길을 사로잡는 곳이다. 쾌적한 내부 환경에 가족 모임이나 비즈니스 식사를 위한 독립된 룸이 있어 조용하고 편안한 식사를 원하는 이들에게 안성맞춤이다.,,text_run(br_separated),0.6
5171436,4,paragraph,이곳 장어는 신선한 국내산 자포니카 품종을 사용하고 있다. 두툼한 살점이 입안 가득 퍼지는 감칠맛은 몸과 마음을 모두 채워주는 듯하다. 장어구이는 초벌되어 나오기에 연기가 적다. 장어구이 외에도 추어탕처럼 진한 국물이 일품인 장어탕 또한 많이 찾는 메뉴다. 들깻가루를 듬뿍 뿌려 후루룩 먹다 보면 온몸이 금새 뜨끈해진다.,이곳 장어는 신선한 국내산 자포니카 품종을 사용하고 있다. 두툼한 살점이 입안 가득 퍼지는 감칠맛은 몸과 마음을 모두 채워주는 듯하다. 장어구이는 초벌되어 나오기에 연기가 적다. 장어구이 외에도 추어탕처럼 진한 국물이 일품인 장어탕 또한 많이 찾는 메뉴다. 들깻가루를 듬뿍 뿌려 후루룩 먹다 보면 온몸이 금새 뜨끈해진다.,,text_run(br_separated),0.6
5171436,5,paragraph,특히 점심시간에는 장어구이뿐만 아니라 장어탕과 시원한 메밀소바를 정갈한 반찬들과 함께 즐길 수 있는 장어정식 세트를 제공하고 있다. 점심시간에 이곳을 찾는다면 추천한다.,특히 점심시간에는 장어구이뿐만 아니라 장어탕과 시원한 메밀소바를 정갈한 반찬들과 함께 즐길 수 있는 장어정식 세트를 제공하고 있다. 점심시간에 이곳을 찾는다면 추천한다.,,text_run(br_separated),0.6
5171436,6,heading,육개옥 #강남 한우 육개장 맛집 #한우 사골의 육수 베이스,육개옥 #강남 한우 육개장 맛집 #한우 사골의 육수 베이스,"<strong><div style=""border-top: 4px solid #ed6d01;border-bottom: 1px solid #ed6d01;font-size: 18px;padding: 10px 0;margin:30px 0;"">육개옥<br/>#강남 한우 육개장 맛집 #한우 사골의 육수 베이스</div></strong>",style*=border-top (heuristic),0.7
5171436,7,image,//img.mbn.co.kr/filewww/news/other/2026/01/26/260642261431.png,//img.mbn.co.kr/filewww/news/other/2026/01/26/260642261431.png,"<img alt="""" border=""0"" class=""lazy"" data-src=""//img.mbn.co.kr/filewww/news/other/2026/01/26/260642261431.png"" src=""//img.mbn.co.kr/newmbn/white.PNG"" width=""500""/>",img,0.9
5171436,8,paragraph,"언주역 차병원 사거리에 위치한 ‘육개옥’은 한우 육개장으로 명성이 자자한 곳이다. 육개장은 한우 사골을 오랜 시간 우려낸 진한 육수로 깊은 맛을 내며, 가득 들어간 부드러운 양지와 푹 삶아진 토란대, 고사리, 대파 식감이 일품이다. 매운맛을 좋아하지 않는다면 맑은 육개장인 양지온반으로 담백하게 즐길 수 있다.","언주역 차병원 사거리에 위치한 ‘육개옥’은 한우 육개장으로 명성이 자자한 곳이다. 육개장은 한우 사골을 오랜 시간 우려낸 진한 육수로 깊은 맛을 내며, 가득 들어간 부드러운 양지와 푹 삶아진 토란대, 고사리, 대파 식감이 일품이다. 매운맛을 좋아하지 않는다면 맑은 육개장인 양지온반으로 담백하게 즐길 수 있다.",,text_run(br_separated),0.6
5171436,9,paragraph,육개장 못지 않은 인기 메뉴는 한우 수육이다. 얇게 저며내어 촉촉한 육즙을 머금은 수육은 입안에서 매끄럽게 녹아 내린다. 또 엄마가 해준 동그랑땡 맛을 떠올리게 하는 도톰한 수제동그랑땡도 주문할 것. 케첩을 듬뿍 함께 먹으면 별미가 따로 없다.,육개장 못지 않은 인기 메뉴는 한우 수육이다. 얇게 저며내어 촉촉한 육즙을 머금은 수육은 입안에서 매끄럽게 녹아 내린다. 또 엄마가 해준 동그랑땡 맛을 떠올리게 하는 도톰한 수제동그랑땡도 주문할 것. 케첩을 듬뿍 함께 먹으면 별미가 따로 없다.,,text_run(br_separated),0.6
5171436,10,heading,신촌삼호복집 역삼점 #강남 맑은 복지리탕 맛집 #기교 없이 깔끔한 복 요리,신촌삼호복집 역삼점 #강남 맑은 복지리탕 맛집 #기교 없이 깔끔한 복 요리,"<strong><div style=""border-top: 4px solid #ed6d01;border-bottom: 1px solid #ed6d01;font-size: 18px;padding: 10px 0;margin:30px 0;"">신촌삼호복집 역삼점 <br/>#강남 맑은 복지리탕 맛집 #기교 없이 깔끔한 복 요리</div></strong>",style*=border-top (heuristic),0.7
5171436,11,image,//img.mbn.co.kr/filewww/news/other/2026/01/26/012620420641.jpg,//img.mbn.co.kr/filewww/news/other/2026/01/26/012620420641.jpg,"<img alt="""" border=""0"" class=""lazy"" data-src=""//img.mbn.co.kr/filewww/news/other/2026/01/26/012620420641.jpg"" src=""//img.mbn.co.kr/newmbn/white.PNG"" width=""500""/>",img,0.9
5171436,12,paragraph,"이곳의 백미는 기교를 부리지 않은 투명한 복지리탕이다. 미나리와 콩나물이 한소끔 끓어오르며 내뿜는 향긋한 국물은 맑다. 한 스푼 떠 넣었을 때 목을 타고 넘어가는 개운함은 전날의 숙취는 물론 일상의 피로까지 씻어낸다. 복어 특유의 탱글탱글한 흰 살점은 씹을수록 담백한 단맛을 내고, 살짝 데친 미나리의 아삭함이 곁들여지면서 맛은 한결 풍성해진다.","이곳의 백미는 기교를 부리지 않은 투명한 복지리탕이다. 미나리와 콩나물이 한소끔 끓어오르며 내뿜는 향긋한 국물은 맑다. 한 스푼 떠 넣었을 때 목을 타고 넘어가는 개운함은 전날의 숙취는 물론 일상의 피로까지 씻어낸다. 복어 특유의 탱글탱글한 흰 살점은 씹을수록 담백한 단맛을 내고, 살짝 데친 미나리의 아삭함이 곁들여지면서 맛은 한결 풍성해진다.",,text_run(br_separated),0.6
5171436,13,paragraph,인기 메뉴를,인기 메뉴를,,text_run(br_separated),0.6
5171436,14,paragraph,"보면 쫄깃한 식감으로 입맛을 돋우는 매콤 새콤한 복껍질 무침, 고소한 풍미로 입안을 가득 채워주는 바삭한 복튀김 등이 있다. 가성비 팁을 주자면 복어국과 튀김 세트로 먹으면 반찬으로 껍질 무침이 함께 나와 3가지 요리를 코스처럼 맛볼 수 있다.","보면 쫄깃한 식감으로 입맛을 돋우는 매콤 새콤한 복껍질 무침, 고소한 풍미로 입안을 가득 채워주는 바삭한 복튀김 등이 있다. 가성비 팁을 주자면 복어국과 튀김 세트로 먹으면 반찬으로 껍질 무침이 함께 나와 3가지 요리를 코스처럼 맛볼 수 있다.",,text_run(br_separated),0.6
5171436,15,paragraph,[ 류주현],[ 류주현],,text_run(br_separated),0.6
5171436,16,paragraph,[본 기사는 매일경제 Citylife 제1015호(26.01.27) 기사입니다],[본 기사는 매일경제 Citylife 제1015호(26.01.27) 기사입니다],,text_run(br_separated),0.6
5171436,17,byline,글과 사진 류주현,글과 사진 류주현,,b_tag_or_tail_regex (see author metadata),0.8
5170846,0,paragraph,"추운 겨울엔 불 앞에 앉아 먹는 음식이 최고다. 그것도 고기라면 백전백승. 숯불 위에서 익어가는 고기, 보글보글 끓는 불판 앞에서 먹으며 나누는 대화가 결국 신년 덕담이고 서로의 행복을 비는 새해 맞이 인사가 된다.","추운 겨울엔 불 앞에 앉아 먹는 음식이 최고다. 그것도 고기라면 백전백승. 숯불 위에서 익어가는 고기, 보글보글 끓는 불판 앞에서 먹으며 나누는 대화가 결국 신년 덕담이고 서로의 행복을 비는 새해 맞이 인사가 된다.",,text_run(br_separated),0.6
5170846,1,heading,강서면옥 #압구정 맛집 #3대째 이어오는 식당,강서면옥 #압구정 맛집 #3대째 이어오는 식당,"<strong><div style=""border-top: 4px solid #ed6d01;border-bottom: 1px solid #ed6d01;font-size: 18px;padding: 10px 0;margin:30px 0;"">강서면옥<br/>#압구정 맛집 #3대째 이어오는 식당</div></strong>",style*=border-top (heuristic),0.7
5170846,2,image,//img.mbn.co.kr/filewww/news/other/2026/01/23/631221001000.jpg,//img.mbn.co.kr/filewww/news/other/2026/01/23/631221001000.jpg,"<img alt="""" border=""0"" class=""lazy"" data-src=""//img.mbn.co.kr/filewww/news/other/2026/01/23/631221001000.jpg"" src=""//img.mbn.co.kr/newmbn/white.PNG"" width=""500""/>",img,0.9
